1750291200000000,2.82810000,2.83130000,2.82810000,2.83100000,8511.20000000,1750291259999999,24084.41860000,210,4715.60000000,13342.72281000,0
1750291260000000,2.83090000,2.83460000,2.82990000,2.83180000,10232.70000000,1750291319999999,28987.75344000,281,4615.90000000,13075.05024000,0
1750291320000000,2.83170000,2.83180000,2.82930000,2.83180000,13281.20000000,1750291379999999,37590.81196000,244,5317.60000000,15050.51355000,0
1750291380000000,2.83180000,2.83380000,2.83020000,2.83110000,8956.40000000,1750291439999999,25358.23417000,211,2757.00000000,7806.08082000,0
1750291440000000,2.83120000,2.83210000,2.82810000,2.82820000,10832.60000000,1750291499999999,30665.27777000,184,4103.00000000,11613.47601000,0
1750291500000000,2.82830000,2.82940000,2.82810000,2.82890000,5431.90000000,1750291559999999,15364.72416000,113,4085.20000000,11555.29797000,0
1750291560000000,2.82890000,2.83190000,2.82890000,2.83170000,6860.40000000,1750291619999999,19416.10081000,139,3324.90000000,9410.08029000,0
1750291620000000,2.83180000,2.83550000,2.83180000,2.83360000,25863.10000000,1750291679999999,73292.16724000,389,17841.40000000,50555.73102000,0
1750291680000000,2.83370000,2.83370000,2.82640000,2.82860000,17904.10000000,1750291739999999,50651.44656000,331,9465.30000000,26773.01023000,0
1750291740000000,2.82870000,2.82990000,2.82700000,2.82700000,8248.40000000,1750291799999999,23330.40132000,220,5693.50000000,16104.09569000,0
1750291800000000,2.82690000,2.82800000,2.82430000,2.82430000,7301.80000000,1750291859999999,20639.57354000,212,3074.00000000,8690.37142000,0
1750291860000000,2.82440000,2.82550000,2.82220000,2.82310000,12167.10000000,1750291919999999,34365.60681000,242,5849.10000000,16520.39474000,0
1750291920000000,2.82310000,2.82600000,2.82310000,2.82530000,6949.80000000,1750291979999999,19628.03999000,188,3539.00000000,9994.40466000,0
1750291980000000,2.82530000,2.82590000,2.82400000,2.82400000,8668.50000000,1750292039999999,24490.66975000,129,4253.40000000,12017.46258000,0
1750292040000000,2.82410000,2.82540000,2.82220000,2.82380000,5995.70000000,1750292099999999,16931.25576000,214,3304.20000000,9330.63447000,0
