1749513600000000,3.44840000,3.44940000,3.44400000,3.44550000,38438.40000000,1749513659999999,132509.81416000,412,5405.00000000,18629.20191000,0
1749513660000000,3.44550000,3.44650000,3.44040000,3.44390000,21282.50000000,1749513719999999,73284.26948000,343,8965.10000000,30867.80289000,0
1749513720000000,3.44380000,3.44400000,3.43970000,3.44260000,26447.10000000,1749513779999999,91028.76704000,335,11613.80000000,39978.48414000,0
1749513780000000,3.44280000,3.44420000,3.43800000,3.43800000,31603.80000000,1749513839999999,108754.97082000,362,4196.70000000,14443.86138000,0
1749513840000000,3.43780000,3.43780000,3.43110000,3.43250000,44976.80000000,1749513899999999,154419.45608000,480,20715.40000000,71106.40124000,0
1749513900000000,3.43250000,3.43250000,3.42480000,3.42770000,101538.40000000,1749513959999999,348159.49900000,780,29262.90000000,100299.33830000,0
1749513960000000,3.42790000,3.42880000,3.42610000,3.42620000,54092.50000000,1749514019999999,185421.33063000,425,23647.20000000,81055.85498000,0
1749514020000000,3.42630000,3.42740000,3.42190000,3.42630000,31579.80000000,1749514079999999,108153.59356000,440,14373.50000000,49218.39326000,0
1749514080000000,3.42640000,3.42810000,3.42560000,3.42810000,7590.50000000,1749514139999999,26012.56732000,146,3725.10000000,12765.66249000,0
1749514140000000,3.42820000,3.42980000,3.42810000,3.42900000,11977.60000000,1749514199999999,41069.93095000,145,9596.10000000,32904.76437000,0
1749514200000000,3.42910000,3.43440000,3.42860000,3.43150000,32693.40000000,1749514259999999,112216.98935000,385,24892.40000000,85436.74921000,0
1749514260000000,3.43120000,3.43530000,3.42920000,3.43420000,12693.80000000,1749514319999999,43571.94146000,241,7473.20000000,25650.38953000,0
1749514320000000,3.43440000,3.43870000,3.43440000,3.43470000,27414.90000000,1749514379999999,94232.03470000,322,18660.70000000,64142.93528000,0
1749514380000000,3.43450000,3.43450000,3.42840000,3.42850000,15718.10000000,1749514439999999,53943.55047000,320,3021.80000000,10370.06318000,0
1749514440000000,3.42880000,3.43290000,3.42860000,3.43210000,11745.60000000,1749514499999999,40303.20044000,172,4476.90000000,15360.41229000,0
1749514500000000,3.43210000,3.43360000,3.42970000,3.43330000,15298.70000000,1749514559999999,52510.40206000,260,6699.10000000,22991.86227000,0
1749514560000000,3.43320000,3.43740000,3.43270000,3.43570000,26148.90000000,1749514619999999,89837.09118000,274,16753.50000000,57559.08563000,0
1749514620000000,3.43560000,3.43610000,3.43160000,3.43160000,11879.60000000,1749514679999999,40805.68631000,186,1942.70000000,6672.24471000,0
1749514680000000,3.43170000,3.43360000,3.42890000,3.43230000,64260.50000000,1749514739999999,220494.27550000,562,25224.00000000,86551.69176000,0
1749514740000000,3.43250000,3.43310000,3.42620000,3.42760000,29050.90000000,1749514799999999,99598.35519000,338,9963.00000000,34155.43637000,0
1749514800000000,3.42730000,3.43030000,3.42530000,3.43030000,26220.90000000,1749514859999999,89859.89000000,231,15828.90000000,54248.04084000,0
1749514860000000,3.43030000,3.43090000,3.42780000,3.42960000,35256.90000000,1749514919999999,120918.16364000,309,12348.30000000,42339.37144000,0
1749514920000000,3.42990000,3.43660000,3.42990000,3.43600000,48134.40000000,1749514979999999,165241.23348000,553,21118.20000000,72489.39029000,0
1749514980000000,3.43600000,3.43900000,3.43560000,3.43700000,28090.40000000,1749515039999999,96556.31137000,323,20635.00000000,70929.83544000,0
1749515040000000,3.43710000,3.44060000,3.43430000,3.44040000,43137.70000000,1749515099999999,148285.58982000,495,26851.70000000,92284.49849000,0
1749515100000000,3.44040000,3.44170000,3.43900000,3.44030000,25351.90000000,1749515159999999,87221.77621000,206,15359.00000000,52838.75734000,0
1749515160000000,3.44030000,3.44300000,3.43960000,3.44040000,104697.50000000,1749515219999999,360293.49868000,607,79871.70000000,274857.88121000,0
1749515220000000,3.44020000,3.44330000,3.43950000,3.44330000,12003.70000000,1749515279999999,41304.11346000,170,10134.70000000,34871.57397000,0
1749515280000000,3.44340000,3.44650000,3.44340000,3.44580000,41774.40000000,1749515339999999,143917.38048000,449,25270.90000000,87058.36058000,0
1749515340000000,3.44580000,3.44990000,3.44530000,3.44770000,30207.60000000,1749515399999999,104141.98236000,348,16224.20000000,55933.43692000,0
1749515400000000,3.44810000,3.44810000,3.44140000,3.44430000,22718.60000000,1749515459999999,78266.88473000,362,13903.70000000,47902.55891000,0
1749515460000000,3.44440000,3.44850000,3.43970000,3.44030000,38335.90000000,1749515519999999,132088.57086000,436,27767.10000000,95680.85701000,0
1749515520000000,3.44030000,3.44470000,3.44020000,3.44370000,13702.70000000,1749515579999999,47172.19191000,247,5735.40000000,19737.56770000,0
1749515580000000,3.44370000,3.44690000,3.44160000,3.44200000,29129.30000000,1749515639999999,100288.79939000,304,6514.70000000,22432.30544000,0
1749515640000000,3.44180000,3.44360000,3.44050000,3.44260000,22174.20000000,1749515699999999,76313.00932000,251,19346.40000000,66579.22612000,0
1749515700000000,3.44250000,3.44250000,3.43890000,3.44220000,20900.70000000,1749515759999999,71914.60947000,281,4966.50000000,17090.54619000,0
1749515760000000,3.44220000,3.44810000,3.44220000,3.44740000,26065.80000000,1749515819999999,89812.32253000,394,11854.20000000,40840.29935000,0
1749515820000000,3.44740000,3.44960000,3.44650000,3.44940000,8243.30000000,1749515879999999,28424.62985000,216,5771.60000000,19900.74632000,0
1749515880000000,3.44940000,3.45170000,3.44870000,3.45100000,35953.30000000,1749515939999999,124040.32037000,376,16515.40000000,56975.15256000,0
1749515940000000,3.45110000,3.45140000,3.44950000,3.44970000,14370.90000000,1749515999999999,49580.47528000,161,7028.30000000,24246.94032000,0
