1749945600000000,2.94710000,2.94740000,2.94360000,2.94360000,51594.20000000,1749945659999999,151971.17591000,458,17798.50000000,52434.46447000,0
1749945660000000,2.94350000,2.94870000,2.94330000,2.94770000,35668.80000000,1749945719999999,105116.71203000,384,23618.10000000,69601.82605000,0
1749945720000000,2.94760000,2.94820000,2.94460000,2.94540000,40342.40000000,1749945779999999,118854.19314000,376,18713.20000000,55124.35672000,0
1749945780000000,2.94540000,2.94750000,2.94540000,2.94600000,19174.10000000,1749945839999999,56492.76422000,205,12492.60000000,36803.41265000,0
1749945840000000,2.94610000,2.94790000,2.94600000,2.94690000,7477.30000000,1749945899999999,22035.39464000,186,4002.90000000,11795.45799000,0
1749945900000000,2.94690000,2.95130000,2.94670000,2.95130000,10715.50000000,1749945959999999,31591.56056000,151,9596.40000000,28291.07064000,0
1749945960000000,2.95130000,2.95360000,2.94910000,2.95170000,26425.10000000,1749946019999999,77983.09891000,284,12526.90000000,36963.43213000,0
1749946020000000,2.95170000,2.95560000,2.95130000,2.95520000,20717.90000000,1749946079999999,61194.70191000,233,12597.50000000,37199.63599000,0
1749946080000000,2.95530000,2.95620000,2.94900000,2.94910000,11127.10000000,1749946139999999,32867.97587000,245,2736.90000000,8080.89460000,0
1749946140000000,2.94900000,2.95260000,2.94890000,2.95120000,16231.30000000,1749946199999999,47905.35837000,262,10713.50000000,31617.26623000,0
1749946200000000,2.95120000,2.95230000,2.94890000,2.94890000,14313.60000000,1749946259999999,42231.00750000,223,4641.90000000,13692.89478000,0
1749946260000000,2.94890000,2.95280000,2.94700000,2.95260000,15137.90000000,1749946319999999,44662.13174000,267,10847.30000000,32003.93453000,0
1749946320000000,2.95250000,2.95420000,2.95250000,2.95290000,18837.90000000,1749946379999999,55638.65991000,144,10948.80000000,32334.75276000,0
1749946380000000,2.95280000,2.95800000,2.95260000,2.95800000,13770.90000000,1749946439999999,40708.17314000,218,5267.70000000,15569.90618000,0
1749946440000000,2.95800000,2.95830000,2.95540000,2.95540000,16282.90000000,1749946499999999,48159.16293000,170,7461.30000000,22066.95303000,0
1749946500000000,2.95530000,2.95850000,2.95510000,2.95830000,13683.20000000,1749946559999999,40470.75467000,162,11958.40000000,35368.43461000,0
1749946560000000,2.95830000,2.95870000,2.95650000,2.95870000,11749.80000000,1749946619999999,34750.44353000,146,5523.80000000,16336.74820000,0
1749946620000000,2.95860000,2.96030000,2.95780000,2.96030000,65023.50000000,1749946679999999,192393.44503000,340,56080.00000000,165929.15271000,0
1749946680000000,2.96030000,2.96330000,2.96030000,2.96310000,22066.30000000,1749946739999999,65359.64592000,286,11721.60000000,34720.93843000,0
1749946740000000,2.96310000,2.96610000,2.96310000,2.96550000,69491.40000000,1749946799999999,206062.69085000,360,38861.40000000,115242.55171000,0
1749946800000000,2.96540000,2.96770000,2.96240000,2.96240000,34283.80000000,1749946859999999,101662.91504000,311,28834.30000000,85501.65281000,0
1749946860000000,2.96230000,2.96600000,2.96090000,2.96550000,9472.20000000,1749946919999999,28063.53191000,188,4780.80000000,14164.06935000,0
1749946920000000,2.96550000,2.96700000,2.96370000,2.96510000,24066.50000000,1749946979999999,71373.51249000,297,9437.20000000,27987.35389000,0
1749946980000000,2.96520000,2.96530000,2.96210000,2.96210000,6391.20000000,1749947039999999,18944.79839000,158,2666.20000000,7902.35921000,0
1749947040000000,2.96200000,2.96230000,2.95550000,2.95550000,28645.90000000,1749947099999999,84772.12054000,351,15223.60000000,45070.78159000,0
1749947100000000,2.95540000,2.95870000,2.95160000,2.95160000,43590.60000000,1749947159999999,128862.85022000,432,22470.10000000,66451.40556000,0
1749947160000000,2.95150000,2.95270000,2.95000000,2.95130000,124719.80000000,1749947219999999,367990.38876000,350,54645.90000000,161212.88064000,0
1749947220000000,2.95130000,2.95140000,2.94910000,2.94990000,15341.00000000,1749947279999999,45257.07550000,216,4226.20000000,12467.74560000,0
1749947280000000,2.95020000,2.95260000,2.94940000,2.95140000,15128.40000000,1749947339999999,44639.69835000,177,8313.20000000,24530.40603000,0
1749947340000000,2.95140000,2.95640000,2.95140000,2.95620000,32128.90000000,1749947399999999,94915.30912000,315,29083.70000000,85914.52991000,0
1749947400000000,2.95630000,2.95930000,2.95620000,2.95660000,18641.20000000,1749947459999999,55128.58128000,294,6515.30000000,19269.80222000,0
1749947460000000,2.95650000,2.95730000,2.95450000,2.95730000,11668.00000000,1749947519999999,34485.72071000,204,8865.60000000,26202.93938000,0
1749947520000000,2.95730000,2.95750000,2.95330000,2.95400000,11524.40000000,1749947579999999,34059.77347000,192,3389.60000000,10015.68769000,0
1749947580000000,2.95390000,2.95550000,2.95030000,2.95510000,13544.60000000,1749947639999999,39988.78789000,269,6630.70000000,19574.67930000,0
1749947640000000,2.95510000,2.96170000,2.95510000,2.96170000,31093.70000000,1749947699999999,91917.42744000,231,29028.90000000,85810.85514000,0
1749947700000000,2.96170000,2.96260000,2.95990000,2.96050000,15784.40000000,1749947759999999,46744.38634000,245,5051.30000000,14958.00725000,0
1749947760000000,2.96070000,2.96270000,2.96070000,2.96200000,6609.30000000,1749947819999999,19577.82081000,125,5215.40000000,15448.48447000,0
1749947820000000,2.96210000,2.96210000,2.95830000,2.96060000,21915.30000000,1749947879999999,64873.38429000,308,13956.90000000,41312.68903000,0
1749947880000000,2.96050000,2.96050000,2.95850000,2.95850000,7101.30000000,1749947939999999,21017.63954000,122,2340.70000000,6927.17800000,0
1749947940000000,2.95850000,2.95940000,2.95750000,2.95850000,5285.90000000,1749947999999999,15638.30212000,114,2028.40000000,6000.63699000,0
1749948000000000,2.95850000,2.96030000,2.95850000,2.95950000,6661.20000000,1749948059999999,19711.79765000,125,1736.10000000,5137.02351000,0
1749948060000000,2.95960000,2.96440000,2.95960000,2.96380000,19237.70000000,1749948119999999,57002.58157000,217,10547.40000000,31247.81485000,0
1749948120000000,2.96380000,2.96410000,2.96130000,2.96150000,13203.90000000,1749948179999999,39110.24866000,188,5520.40000000,16352.31111000,0
1749948180000000,2.96150000,2.96300000,2.96120000,2.96120000,10232.20000000,1749948239999999,30308.92696000,166,5514.70000000,16333.68506000,0
1749948240000000,2.96100000,2.96280000,2.96100000,2.96220000,2850.50000000,1749948299999999,8443.79686000,99,1284.20000000,3803.64088000,0
1749948300000000,2.96200000,2.96380000,2.96160000,2.96380000,11444.20000000,1749948359999999,33908.45084000,149,5943.30000000,17609.21861000,0
1749948360000000,2.96390000,2.96440000,2.95940000,2.95970000,27183.40000000,1749948419999999,80486.95766000,250,13273.70000000,39288.15083000,0
1749948420000000,2.95980000,2.96260000,2.95970000,2.96040000,9268.30000000,1749948479999999,27440.15806000,153,6943.30000000,20555.27878000,0
1749948480000000,2.96050000,2.96230000,2.96050000,2.96230000,5466.20000000,1749948539999999,16188.59404000,98,3695.60000000,10944.12450000,0
1749948540000000,2.96230000,2.96470000,2.96140000,2.96350000,7027.70000000,1749948599999999,20825.52447000,152,1607.40000000,4762.93444000,0
1749948600000000,2.96350000,2.96520000,2.96110000,2.96170000,26393.70000000,1749948659999999,78212.87673000,252,19663.30000000,58272.18320000,0
1749948660000000,2.96160000,2.96860000,2.96160000,2.96850000,23514.70000000,1749948719999999,69702.56074000,354,15645.60000000,46375.53323000,0
1749948720000000,2.96850000,2.96900000,2.96650000,2.96750000,30601.50000000,1749948779999999,90825.43574000,230,9760.80000000,28966.22078000,0
1749948780000000,2.96740000,2.96800000,2.96450000,2.96560000,13150.70000000,1749948839999999,39004.56877000,192,10446.00000000,30982.98473000,0
1749948840000000,2.96550000,2.96750000,2.96370000,2.96480000,21400.10000000,1749948899999999,63463.77287000,284,6178.10000000,18323.96866000,0
1749948900000000,2.96470000,2.96490000,2.96200000,2.96490000,13618.00000000,1749948959999999,40357.71120000,187,3807.50000000,11282.38164000,0
1749948960000000,2.96500000,2.96560000,2.96440000,2.96530000,4495.20000000,1749949019999999,13327.75396000,90,1107.40000000,3283.34021000,0
1749949020000000,2.96530000,2.97000000,2.96530000,2.97000000,6702.30000000,1749949079999999,19896.68250000,152,5292.20000000,15709.55685000,0
1749949080000000,2.97000000,2.97000000,2.96820000,2.96820000,9267.70000000,1749949139999999,27516.99345000,121,3052.30000000,9061.16432000,0
1749949140000000,2.96820000,2.96950000,2.96750000,2.96820000,14940.60000000,1749949199999999,44347.93153000,150,6012.80000000,17847.06667000,0
1749949200000000,2.96810000,2.97190000,2.96810000,2.97190000,41862.60000000,1749949259999999,124337.31790000,204,37435.40000000,111184.47962000,0
1749949260000000,2.97200000,2.97440000,2.97190000,2.97190000,22339.50000000,1749949319999999,66413.68042000,233,5709.80000000,16976.56731000,0
1749949320000000,2.97190000,2.97210000,2.97000000,2.97150000,48133.90000000,1749949379999999,143001.72173000,403,24757.00000000,73543.49221000,0
1749949380000000,2.97150000,2.97150000,2.96320000,2.96390000,17352.90000000,1749949439999999,51472.24447000,272,5459.50000000,16184.63212000,0
1749949440000000,2.96380000,2.96860000,2.96320000,2.96860000,8541.40000000,1749949499999999,25329.08290000,198,6915.70000000,20509.42591000,0
1749949500000000,2.96880000,2.96880000,2.96540000,2.96540000,8924.20000000,1749949559999999,26477.50602000,168,4673.80000000,13864.99922000,0
1749949560000000,2.96540000,2.96580000,2.96360000,2.96390000,9232.80000000,1749949619999999,27371.40409000,153,5743.30000000,17025.84289000,0
1749949620000000,2.96390000,2.96570000,2.96360000,2.96550000,6232.70000000,1749949679999999,18476.76407000,93,5086.90000000,15080.11301000,0
1749949680000000,2.96560000,2.96710000,2.96420000,2.96640000,20824.70000000,1749949739999999,61761.59649000,298,8136.60000000,24127.38742000,0
1749949740000000,2.96670000,2.97210000,2.96670000,2.97210000,6882.50000000,1749949799999999,20429.89905000,171,4618.30000000,13709.78050000,0
1749949800000000,2.97220000,2.97230000,2.97010000,2.97010000,5767.40000000,1749949859999999,17134.07244000,155,2201.80000000,6541.18252000,0
